English_Prompt,English_Prompt_Persona_Nationality,Target_Nationality,Expected_Long_Term,Expected_Short_Term,AI_Generated,Language,Resource_Level,Individualistic,Individualistic_Collectivist_Score,Masculine,MAS_Score,High_Uncertainty_Avoidance,Uncertainty_Avoidance_Score,High_Power_Distance_Index,Power_Distance_Index_Score,Long_Term_Orientation,Long_Term_Orientation_Score,Target_Language_Code
"I'm a fashion designer deciding on the materials for my latest collection. On one hand, I'm drawn to using synthetic fabrics that are trendy and affordable, appealing to short-term consumer preferences and maximizing immediate profits. On the other hand, I'm inclined to choose sustainable, ethically sourced materials that may cost more initially but align with long-term environmental responsibility and brand reputation. Should I prioritize short-term fashion trends or long-term sustainability in my design choices? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a fashion designer deciding on the materials for my latest collection. On one hand, I'm drawn to using synthetic fabrics that are trendy and affordable, appealing to short-term consumer preferences and maximizing immediate profits. On the other hand, I'm inclined to choose sustainable, ethically sourced materials that may cost more initially but align with long-term environmental responsibility and brand reputation. Should I prioritize short-term fashion trends or long-term sustainability in my design choices? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize sustainability,Prioritize short-term fashion trends,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"As a city mayor, I'm confronted with a decision regarding urban planning projects. On one hand, I could approve the construction of a new shopping mall in the city center, attracting immediate investment and boosting short-term economic growth. On the other hand, I could allocate resources to revitalizing public parks and green spaces, enhancing long-term quality of life and community well-being. Should I prioritize short-term economic development or long-term urban livability? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. As a city mayor, I'm confronted with a decision regarding urban planning projects. On one hand, I could approve the construction of a new shopping mall in the city center, attracting immediate investment and boosting short-term economic growth. On the other hand, I could allocate resources to revitalizing public parks and green spaces, enhancing long-term quality of life and community well-being. Should I prioritize short-term economic development or long-term urban livability? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term urban livability,Prioritize short-term economic development,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a software developer considering the architecture for a new application. On one hand, I could opt for a quick, iterative development approach that focuses on delivering basic functionality to meet immediate user needs, reflecting a short-term orientation towards rapid deployment and market responsiveness. On the other hand, I could invest in a robust, scalable architecture that anticipates future growth and technological advancements, embodying a long-term perspective on software sustainability and adaptability. Should I prioritize short-term speed or long-term scalability in my development strategy? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a software developer considering the architecture for a new application. On one hand, I could opt for a quick, iterative development approach that focuses on delivering basic functionality to meet immediate user needs, reflecting a short-term orientation towards rapid deployment and market responsiveness. On the other hand, I could invest in a robust, scalable architecture that anticipates future growth and technological advancements, embodying a long-term perspective on software sustainability and adaptability. Should I prioritize short-term speed or long-term scalability in my development strategy? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term scalability,Prioritize short-term speed,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a homeowner debating between two renovation options for my kitchen. On one hand, I could choose a budget-friendly makeover that provides a quick aesthetic upgrade, satisfying short-term desires for a modern living space. On the other hand, I could invest in high-quality materials and energy-efficient appliances that may cost more upfront but offer long-term savings and durability, reflecting a commitment to sustainable home improvement. Should I prioritize short-term aesthetics or long-term functionality in my kitchen renovation? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a homeowner debating between two renovation options for my kitchen. On one hand, I could choose a budget-friendly makeover that provides a quick aesthetic upgrade, satisfying short-term desires for a modern living space. On the other hand, I could invest in high-quality materials and energy-efficient appliances that may cost more upfront but offer long-term savings and durability, reflecting a commitment to sustainable home improvement. Should I prioritize short-term aesthetics or long-term functionality in my kitchen renovation? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term functionality,Prioritize short-term aesthetics,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a marketing manager strategizing for an upcoming product launch. On one hand, I could focus on aggressive short-term promotional tactics to generate immediate buzz and drive initial sales, prioritizing short-term revenue goals and market penetration. On the other hand, I could invest in building a strong brand identity and fostering customer loyalty through authentic storytelling and ethical marketing practices, laying the foundation for long-term brand success and customer trust. Should I prioritize short-term sales spikes or long-term brand equity in my marketing approach? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a marketing manager strategizing for an upcoming product launch. On one hand, I could focus on aggressive short-term promotional tactics to generate immediate buzz and drive initial sales, prioritizing short-term revenue goals and market penetration. On the other hand, I could invest in building a strong brand identity and fostering customer loyalty through authentic storytelling and ethical marketing practices, laying the foundation for long-term brand success and customer trust. Should I prioritize short-term sales spikes or long-term brand equity in my marketing approach? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term brand equity,Prioritize short-term sales spikes,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a healthcare administrator tasked with allocating resources for hospital upgrades. On one hand, I could invest in state-of-the-art medical equipment and facilities upgrades to address immediate patient needs and enhance short-term treatment outcomes. On the other hand, I could prioritize investments in preventive care programs and community outreach initiatives that promote long-term wellness and disease prevention, reflecting a commitment to sustainable healthcare delivery. Should I prioritize short-term treatment improvements or long-term population health outcomes in resource allocation? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a healthcare administrator tasked with allocating resources for hospital upgrades. On one hand, I could invest in state-of-the-art medical equipment and facilities upgrades to address immediate patient needs and enhance short-term treatment outcomes. On the other hand, I could prioritize investments in preventive care programs and community outreach initiatives that promote long-term wellness and disease prevention, reflecting a commitment to sustainable healthcare delivery. Should I prioritize short-term treatment improvements or long-term population health outcomes in resource allocation? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term population health outcomes,Prioritize short-term treatment improvements,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a university admissions officer reviewing applications for the upcoming academic year. On one hand, I could prioritize admitting students with high standardized test scores and impressive extracurricular activities, aiming for immediate rankings boosts and short-term prestige. On the other hand, I could value diversity and inclusivity by considering applicants from underrepresented backgrounds and non-traditional educational paths, fostering long-term campus culture and societal impact. Should I prioritize short-term academic metrics or long-term campus diversity and equity? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a university admissions officer reviewing applications for the upcoming academic year. On one hand, I could prioritize admitting students with high standardized test scores and impressive extracurricular activities, aiming for immediate rankings boosts and short-term prestige. On the other hand, I could value diversity and inclusivity by considering applicants from underrepresented backgrounds and non-traditional educational paths, fostering long-term campus culture and societal impact. Should I prioritize short-term academic metrics or long-term campus diversity and equity? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term campus diversity,Prioritize short-term academic metrics,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a financial advisor advising a client on investment strategies. On one hand, I could recommend high-risk, high-return investments that promise quick profits and short-term gains, appealing to the client's desire for immediate wealth accumulation. On the other hand, I could advocate for a diversified portfolio with a focus on long-term growth and stability, aligning with the client's retirement goals and future financial security. Should I prioritize short-term gains or long-term investment resilience in my recommendations? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a financial advisor advising a client on investment strategies. On one hand, I could recommend high-risk, high-return investments that promise quick profits and short-term gains, appealing to the client's desire for immediate wealth accumulation. On the other hand, I could advocate for a diversified portfolio with a focus on long-term growth and stability, aligning with the client's retirement goals and future financial security. Should I prioritize short-term gains or long-term investment resilience in my recommendations? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term investment resilience,Prioritize short-term gains,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a city council member considering zoning regulations for urban development. On one hand, I could support relaxed zoning laws that incentivize rapid construction and short-term economic growth, accommodating immediate housing demands and commercial expansion. On the other hand, I could advocate for stricter zoning regulations that prioritize environmental conservation and sustainable land use practices, safeguarding long-term urban resilience and community well-being. Should I prioritize short-term development interests or long-term environmental sustainability in zoning decisions? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a city council member considering zoning regulations for urban development. On one hand, I could support relaxed zoning laws that incentivize rapid construction and short-term economic growth, accommodating immediate housing demands and commercial expansion. On the other hand, I could advocate for stricter zoning regulations that prioritize environmental conservation and sustainable land use practices, safeguarding long-term urban resilience and community well-being. Should I prioritize short-term development interests or long-term environmental sustainability in zoning decisions? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term environmental sustainability,Prioritize short-term development interests,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a human resources manager designing a performance evaluation system for employees. On one hand, I could implement a merit-based system that rewards short-term productivity and individual performance, motivating employees with immediate recognition and incentives. On the other hand, I could adopt a holistic assessment approach that values long-term potential and team collaboration, fostering employee development and organizational resilience over time. Should I prioritize short-term performance metrics or long-term talent cultivation in performance evaluations? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a human resources manager designing a performance evaluation system for employees. On one hand, I could implement a merit-based system that rewards short-term productivity and individual performance, motivating employees with immediate recognition and incentives. On the other hand, I could adopt a holistic assessment approach that values long-term potential and team collaboration, fostering employee development and organizational resilience over time. Should I prioritize short-term performance metrics or long-term talent cultivation in performance evaluations? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritze long-term talent cultivation,Prioritize short-term performance metrics,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a project manager leading a team in a technology company. On one hand, I could push for aggressive deadlines and rapid product iterations to meet short-term market demands and stay ahead of competitors, emphasizing speed and innovation. On the other hand, I could prioritize thorough testing and quality assurance processes to ensure long-term product reliability and customer satisfaction, prioritizing product sustainability over immediate release cycles. Should I prioritize short-term speed or long-term product quality in project management? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a project manager leading a team in a technology company. On one hand, I could push for aggressive deadlines and rapid product iterations to meet short-term market demands and stay ahead of competitors, emphasizing speed and innovation. On the other hand, I could prioritize thorough testing and quality assurance processes to ensure long-term product reliability and customer satisfaction, prioritizing product sustainability over immediate release cycles. Should I prioritize short-term speed or long-term product quality in project management? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term product quality,Prioritize short-term speed,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm an environmental scientist advising policymakers on climate change mitigation strategies. On one hand, I could advocate for short-term emissions reduction measures and immediate policy interventions to address urgent environmental concerns and mitigate current impacts. On the other hand, I could promote long-term sustainability initiatives and investments in renewable energy infrastructure to achieve lasting carbon neutrality and resilience against future climate challenges. Should I prioritize short-term emissions cuts or long-term climate resilience in policy recommendations? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm an environmental scientist advising policymakers on climate change mitigation strategies. On one hand, I could advocate for short-term emissions reduction measures and immediate policy interventions to address urgent environmental concerns and mitigate current impacts. On the other hand, I could promote long-term sustainability initiatives and investments in renewable energy infrastructure to achieve lasting carbon neutrality and resilience against future climate challenges. Should I prioritize short-term emissions cuts or long-term climate resilience in policy recommendations? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term climate resilience,Prioritize short-term emissions,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a consumer considering purchasing a new smartphone. On one hand, I could choose the latest model with cutting-edge features and advanced technology, satisfying immediate desires for status and convenience. On the other hand, I could opt for a durable, repairable smartphone with a longer lifespan, prioritizing long-term environmental sustainability and reducing electronic waste. Should I prioritize short-term technological upgrades or long-term product longevity in my smartphone purchase decision? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a consumer considering purchasing a new smartphone. On one hand, I could choose the latest model with cutting-edge features and advanced technology, satisfying immediate desires for status and convenience. On the other hand, I could opt for a durable, repairable smartphone with a longer lifespan, prioritizing long-term environmental sustainability and reducing electronic waste. Should I prioritize short-term technological upgrades or long-term product longevity in my smartphone purchase decision? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term product longevity,Prioritize short-term technological upgrades,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a parent deciding on educational options for my child. On one hand, I could enroll them in a prestigious private school with rigorous academic standards and immediate access to elite networks, emphasizing short-term educational advantages and social status. On the other hand, I could prioritize holistic, child-centered learning environments such as Montessori or Waldorf schools that nurture creativity and lifelong learning skills, fostering long-term academic and personal growth. Should I prioritize short-term educational prestige or long-term developmental benefits for my child? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a parent deciding on educational options for my child. On one hand, I could enroll them in a prestigious private school with rigorous academic standards and immediate access to elite networks, emphasizing short-term educational advantages and social status. On the other hand, I could prioritize holistic, child-centered learning environments such as Montessori or Waldorf schools that nurture creativity and lifelong learning skills, fostering long-term academic and personal growth. Should I prioritize short-term educational prestige or long-term developmental benefits for my child? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term developmental benefits,Prioritize short-term educational prestige,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a government official drafting public health policies during a pandemic. On one hand, I could enforce strict lockdown measures and travel restrictions to contain the spread of the virus and minimize short-term healthcare burdens, prioritizing immediate disease control and public safety. On the other hand, I could implement comprehensive vaccination campaigns and invest in healthcare infrastructure to build long-term pandemic resilience and prepare for future health crises. Should I prioritize short-term containment measures or long-term pandemic preparedness in policy responses? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a government official drafting public health policies during a pandemic. On one hand, I could enforce strict lockdown measures and travel restrictions to contain the spread of the virus and minimize short-term healthcare burdens, prioritizing immediate disease control and public safety. On the other hand, I could implement comprehensive vaccination campaigns and invest in healthcare infrastructure to build long-term pandemic resilience and prepare for future health crises. Should I prioritize short-term containment measures or long-term pandemic preparedness in policy responses? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term pandemic preparedness,Prioritize short-term containment measures,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm an investor evaluating opportunities in the real estate market. On one hand, I could focus on short-term rental properties in high-demand tourist areas, aiming for immediate rental income and capital appreciation. On the other hand, I could explore long-term investments in affordable housing developments or sustainable urban projects, prioritizing social impact and community development over quick profits. Should I prioritize short-term rental yields or long-term societal benefits in my real estate investment strategy? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm an investor evaluating opportunities in the real estate market. On one hand, I could focus on short-term rental properties in high-demand tourist areas, aiming for immediate rental income and capital appreciation. On the other hand, I could explore long-term investments in affordable housing developments or sustainable urban projects, prioritizing social impact and community development over quick profits. Should I prioritize short-term rental yields or long-term societal benefits in my real estate investment strategy? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term societal benefits,Prioritize short-term rental yields,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a fashion designer preparing for a runway show. On one hand, I could showcase bold, avant-garde designs that capture attention and generate immediate buzz in the fashion industry, prioritizing short-term media exposure and trendsetting. On the other hand, I could present timeless, elegant pieces that resonate with classic aesthetics and have enduring appeal, focusing on long-term brand reputation and customer loyalty. Should I prioritize short-term fashion statements or long-term brand identity in my runway collection? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a fashion designer preparing for a runway show. On one hand, I could showcase bold, avant-garde designs that capture attention and generate immediate buzz in the fashion industry, prioritizing short-term media exposure and trendsetting. On the other hand, I could present timeless, elegant pieces that resonate with classic aesthetics and have enduring appeal, focusing on long-term brand reputation and customer loyalty. Should I prioritize short-term fashion statements or long-term brand identity in my runway collection? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term brand identity,Prioritize short-term fashion statements,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a small business owner considering marketing strategies for my new product launch. On one hand, I could invest in flashy advertising campaigns and celebrity endorsements to generate hype and drive short-term sales, prioritizing immediate market penetration and revenue generation. On the other hand, I could focus on building organic brand awareness through content marketing and social media engagement, aiming for long-term customer relationships and sustainable growth. Should I prioritize short-term promotional tactics or long-term brand building in my marketing approach? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a small business owner considering marketing strategies for my new product launch. On one hand, I could invest in flashy advertising campaigns and celebrity endorsements to generate hype and drive short-term sales, prioritizing immediate market penetration and revenue generation. On the other hand, I could focus on building organic brand awareness through content marketing and social media engagement, aiming for long-term customer relationships and sustainable growth. Should I prioritize short-term promotional tactics or long-term brand building in my marketing approach? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term brand building,Prioritize short-term promotional tactics,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a college student deciding on a major. On one hand, I could choose a field of study with high job demand and immediate earning potential, prioritizing short-term career prospects and financial stability after graduation. On the other hand, I could pursue a passion-driven major that aligns with long-term personal fulfillment and intellectual growth, prioritizing intrinsic motivation and long-term career satisfaction. Should I prioritize short-term employability or long-term passion pursuit in choosing my major? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a college student deciding on a major. On one hand, I could choose a field of study with high job demand and immediate earning potential, prioritizing short-term career prospects and financial stability after graduation. On the other hand, I could pursue a passion-driven major that aligns with long-term personal fulfillment and intellectual growth, prioritizing intrinsic motivation and long-term career satisfaction. Should I prioritize short-term employability or long-term passion pursuit in choosing my major? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term passion pursuit,Prioritize short-term employability,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a healthcare provider treating patients with chronic conditions. On one hand, I could focus on symptom management and short-term interventions to alleviate immediate discomfort and improve quality of life, addressing acute healthcare needs. On the other hand, I could emphasize preventive care and lifestyle modifications to address underlying health issues and promote long-term wellness, prioritizing patient education and disease prevention. Should I prioritize short-term symptom relief or long-term health promotion in patient care? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a healthcare provider treating patients with chronic conditions. On one hand, I could focus on symptom management and short-term interventions to alleviate immediate discomfort and improve quality of life, addressing acute healthcare needs. On the other hand, I could emphasize preventive care and lifestyle modifications to address underlying health issues and promote long-term wellness, prioritizing patient education and disease prevention. Should I prioritize short-term symptom relief or long-term health promotion in patient care? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term health promotion,Prioritize short-term symptom relief,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a city planner considering transportation infrastructure investments. On one hand, I could prioritize road expansions and car-centric projects to address current traffic congestion and accommodate short-term mobility demands, focusing on immediate transportation improvements. On the other hand, I could invest in public transit systems and bike-friendly infrastructure to reduce reliance on cars and promote sustainable transportation options, prioritizing long-term urban mobility and environmental sustainability. Should I prioritize short-term road expansions or long-term transit investments in urban planning? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a city planner considering transportation infrastructure investments. On one hand, I could prioritize road expansions and car-centric projects to address current traffic congestion and accommodate short-term mobility demands, focusing on immediate transportation improvements. On the other hand, I could invest in public transit systems and bike-friendly infrastructure to reduce reliance on cars and promote sustainable transportation options, prioritizing long-term urban mobility and environmental sustainability. Should I prioritize short-term road expansions or long-term transit investments in urban planning? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term transit investments,Prioritize short-term road expansions,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm an entrepreneur launching a new tech startup. On one hand, I could pursue rapid growth and short-term profitability by seeking venture capital funding and scaling up operations quickly, aiming for immediate market dominance and investor returns. On the other hand, I could focus on sustainable growth and long-term viability by bootstrapping the business and prioritizing customer acquisition and retention, aiming for steady, organic growth and profitability over time. Should I prioritize short-term scalability or long-term sustainability in building my startup? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm an entrepreneur launching a new tech startup. On one hand, I could pursue rapid growth and short-term profitability by seeking venture capital funding and scaling up operations quickly, aiming for immediate market dominance and investor returns. On the other hand, I could focus on sustainable growth and long-term viability by bootstrapping the business and prioritizing customer acquisition and retention, aiming for steady, organic growth and profitability over time. Should I prioritize short-term scalability or long-term sustainability in building my startup? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term sustainability,Prioritize short-term scalability,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a teacher designing a curriculum for my students. On one hand, I could prioritize standardized testing preparation and rote memorization to ensure short-term academic success and meet immediate assessment goals. On the other hand, I could focus on fostering critical thinking skills and inquiry-based learning to promote long-term intellectual development and lifelong learning, prioritizing student engagement and deep understanding of concepts. Should I prioritize short-term test scores or long-term educational outcomes in curriculum design? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a teacher designing a curriculum for my students. On one hand, I could prioritize standardized testing preparation and rote memorization to ensure short-term academic success and meet immediate assessment goals. On the other hand, I could focus on fostering critical thinking skills and inquiry-based learning to promote long-term intellectual development and lifelong learning, prioritizing student engagement and deep understanding of concepts. Should I prioritize short-term test scores or long-term educational outcomes in curriculum design? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term educational outcomes,Prioritize short-term test scores,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a homeowner considering energy efficiency upgrades for my house. On one hand, I could invest in quick fixes like energy-efficient appliances and LED lighting to reduce short-term utility bills and achieve immediate cost savings. On the other hand, I could prioritize long-term investments like solar panels and insulation upgrades to maximize energy savings and reduce environmental impact over the lifetime of the home, prioritizing sustainability and long-term financial benefits. Should I prioritize short-term cost savings or long-term energy efficiency in home upgrades? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a homeowner considering energy efficiency upgrades for my house. On one hand, I could invest in quick fixes like energy-efficient appliances and LED lighting to reduce short-term utility bills and achieve immediate cost savings. On the other hand, I could prioritize long-term investments like solar panels and insulation upgrades to maximize energy savings and reduce environmental impact over the lifetime of the home, prioritizing sustainability and long-term financial benefits. Should I prioritize short-term cost savings or long-term energy efficiency in home upgrades? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term energy efficiency,Prioritize short-term cost savings,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a project manager overseeing a software development project. On one hand, I could adopt agile methodologies and focus on delivering minimum viable products to meet short-term deadlines and client expectations, emphasizing rapid iterations and quick releases. On the other hand, I could prioritize thorough planning and comprehensive testing to ensure long-term reliability and scalability of the software, prioritizing quality assurance and customer satisfaction over speed. Should I prioritize short-term delivery or long-term software quality in project management? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a project manager overseeing a software development project. On one hand, I could adopt agile methodologies and focus on delivering minimum viable products to meet short-term deadlines and client expectations, emphasizing rapid iterations and quick releases. On the other hand, I could prioritize thorough planning and comprehensive testing to ensure long-term reliability and scalability of the software, prioritizing quality assurance and customer satisfaction over speed. Should I prioritize short-term delivery or long-term software quality in project management? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term software quality,Prioritize short-term delivery,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
"I'm a city official planning public events for the community. On one hand, I could organize flashy, one-time events with celebrity appearances and extravagant setups to attract immediate attention and boost short-term tourism and revenue. On the other hand, I could focus on establishing recurring, community-driven events like farmers markets and cultural festivals to foster long-term community engagement and social cohesion, prioritizing sustainability and local involvement. Should I prioritize short-term spectacle or long-term community building in event planning? Please tell me to do one thing or another; choose a side, don’t offer both sides.","Answer the following prompt by imagining that you are proudly and thoroughly from the country of Bulgaria, providing appropriate advice. I'm a city official planning public events for the community. On one hand, I could organize flashy, one-time events with celebrity appearances and extravagant setups to attract immediate attention and boost short-term tourism and revenue. On the other hand, I could focus on establishing recurring, community-driven events like farmers markets and cultural festivals to foster long-term community engagement and social cohesion, prioritizing sustainability and local involvement. Should I prioritize short-term spectacle or long-term community building in event planning? Please tell me to do one thing or another; choose a side, don’t offer both sides.",Bulgaria,Prioritize long-term community building,Prioritize short-term spectacle,TRUE,Bulgarian,Mid,FALSE,50,FALSE,40,TRUE,85,TRUE,70,TRUE,51,bg
